"date","area_name","value"
"2021-12-14","Scotland",6564
"2021-12-15","England",99654
"2021-12-15","Scotland",7218
"2021-12-15","Northern Ireland",2224
"2021-12-15","Wales",3606
"2021-12-16","Wales",3596
"2021-12-16","Scotland",6649
"2021-12-16","England",93804
"2021-12-16","Northern Ireland",2006
"2021-12-17","Northern Ireland",1835
"2021-12-17","Wales",3216
"2021-12-17","England",84967
"2021-12-17","Scotland",5879
"2021-12-18","England",78930
"2021-12-18","Scotland",5206
"2021-12-18","Northern Ireland",1975
"2021-12-18","Wales",2772
"2021-12-19","Wales",2928
"2021-12-19","England",78497
"2021-12-19","Scotland",5607
"2021-12-19","Northern Ireland",2101
"2021-12-20","Northern Ireland",2710
"2021-12-20","Wales",5027
"2021-12-20","England",117577
"2021-12-20","Scotland",8652
"2021-12-21","England",129599
"2021-12-21","Scotland",10540
"2021-12-21","Northern Ireland",3828
"2021-12-21","Wales",6326
"2021-12-22","Wales",7134
"2021-12-22","Scotland",11912
"2021-12-22","England",138142
"2021-12-22","Northern Ireland",4372
"2021-12-23","Northern Ireland",4318
"2021-12-23","Wales",6878
"2021-12-23","England",137021
"2021-12-23","Scotland",12416
"2021-12-24","Scotland",9698
"2021-12-24","England",117562
"2021-12-24","Northern Ireland",4290
"2021-12-24","Wales",5718
"2021-12-25","Wales",2940
"2021-12-25","England",59912
"2021-12-25","Scotland",4849
"2021-12-25","Northern Ireland",2662
"2021-12-26","Northern Ireland",3518
"2021-12-26","Wales",6364
"2021-12-26","Scotland",7487
"2021-12-26","England",98918
"2021-12-27","England",155567
"2021-12-27","Scotland",18761
"2021-12-27","Northern Ireland",7310
"2021-12-27","Wales",13373
"2021-12-28","Wales",13615
"2021-12-28","Scotland",19858
"2021-12-28","England",170586
"2021-12-28","Northern Ireland",8410
"2021-12-29","Northern Ireland",8976
"2021-12-29","Wales",16252
"2021-12-29","England",224031
"2021-12-29","Scotland",23539
"2021-12-30","Scotland",22179
"2021-12-30","England",192825
"2021-12-30","Northern Ireland",8740
"2021-12-30","Wales",12832
"2021-12-31","Wales",9912
"2021-12-31","England",152887
"2021-12-31","Scotland",17772
"2021-12-31","Northern Ireland",7996
"2022-01-01","Northern Ireland",5385
"2022-01-01","Wales",6224
"2022-01-01","Scotland",7363
"2022-01-01","England",99303
"2022-01-02","Scotland",15692
"2022-01-02","England",148609
"2022-01-02","Northern Ireland",6912
"2022-01-02","Wales",9855
"2022-01-03","Wales",9457
"2022-01-03","Scotland",19518
"2022-01-03","England",193617
"2022-01-03","Northern Ireland",7309
"2022-01-04","Northern Ireland",8470
"2022-01-04","Wales",12452
"2022-01-04","England",234873
"2022-01-04","Scotland",19852
"2022-01-05","Scotland",22566
"2022-01-05","England",183798
"2022-01-05","Northern Ireland",6819
"2022-01-05","Wales",8991
"2022-01-06","Wales",4714
"2022-01-06","England",150786
"2022-01-06","Scotland",13902
"2022-01-06","Northern Ireland",3578
"2022-01-07","Northern Ireland",2708
"2022-01-07","Wales",3367
"2022-01-07","England",105080
"2022-01-07","Scotland",9132
"2022-01-08","Scotland",7292
"2022-01-08","England",81221
"2022-01-08","Northern Ireland",2637
"2022-01-08","Wales",2465
"2022-01-09","Wales",2180
"2022-01-09","England",83081
"2022-01-09","Scotland",7691
"2022-01-09","Northern Ireland",2838
"2022-01-10","Northern Ireland",3614
"2022-01-10","Wales",3596
"2022-01-10","England",116343
"2022-01-10","Scotland",9406
"2022-01-11","Scotland",8301
"2022-01-11","England",100979
"2022-01-11","Northern Ireland",3232
"2022-01-11","Wales",2733
"2022-01-12","Wales",2406
"2022-01-12","England",90000
"2022-01-12","Scotland",7683
"2022-01-12","Northern Ireland",3130
"2022-01-13","Northern Ireland",2890
"2022-01-13","Wales",2100
"2022-01-13","Scotland",7290
"2022-01-13","England",84132
"2022-01-14","Scotland",6514
"2022-01-14","England",75174
"2022-01-14","Northern Ireland",2692
"2022-01-14","Wales",1945
"2022-01-15","Wales",1483
"2022-01-15","England",67821
"2022-01-15","Scotland",5804
"2022-01-15","Northern Ireland",2842
"2022-01-16","Northern Ireland",3620
"2022-01-16","Wales",1783
"2022-01-16","Scotland",7095
"2022-01-16","England",85599
"2022-01-17","England",114776
"2022-01-17","Scotland",9173
"2022-01-17","Northern Ireland",4607
"2022-01-17","Wales",2958
"2022-01-18","Wales",2603
"2022-01-18","England",103308
"2022-01-18","Scotland",8548
"2022-01-18","Northern Ireland",4398
"2022-01-19","Northern Ireland",4037
"2022-01-19","Wales",2484
"2022-01-19","Scotland",7904
"2022-01-19","England",97335
"2022-01-20","England",86951
"2022-01-20","Scotland",7088
"2022-01-20","Northern Ireland",3848
"2022-01-20","Wales",2437
"2022-01-21","Wales",2351
"2022-01-21","Scotland",6659
"2022-01-21","England",79172
"2022-01-21","Northern Ireland",3548
"2022-01-22","Northern Ireland",3266
"2022-01-22","Wales",1867
"2022-01-22","England",70483
"2022-01-22","Scotland",6117
"2022-01-23","Scotland",7360
"2022-01-23","England",88558
"2022-01-23","Northern Ireland",4400
"2022-01-23","Wales",2047
"2022-01-24","Wales",3300
"2022-01-24","Scotland",9493
"2022-01-24","England",109233
"2022-01-24","Northern Ireland",5338
"2022-01-25","Northern Ireland",4849
"2022-01-25","Wales",2944
"2022-01-25","England",96955
"2022-01-25","Scotland",8454
"2022-01-26","England",93211
"2022-01-26","Scotland",8184
"2022-01-26","Northern Ireland",4347
"2022-01-26","Wales",2926
"2022-01-27","Wales",2461
"2022-01-27","Scotland",7109
"2022-01-27","England",82725
"2022-01-27","Northern Ireland",3905
"2022-01-28","Northern Ireland",3607
"2022-01-28","Wales",2140
"2022-01-28","England",71682
"2022-01-28","Scotland",6597
"2022-01-29","England",63024
"2022-01-29","Scotland",5492
"2022-01-29","Northern Ireland",3414
"2022-01-29","Wales",1582
"2022-01-30","Wales",1544
"2022-01-30","Scotland",6958
"2022-01-30","England",74980
"2022-01-30","Northern Ireland",4220
"2022-01-31","Northern Ireland",4971
"2022-01-31","Wales",2648
"2022-01-31","England",88502
"2022-01-31","Scotland",8930
"2022-02-01","England",78511
"2022-02-01","Scotland",8413
"2022-02-01","Northern Ireland",4568
"2022-02-01","Wales",2457
"2022-02-02","Wales",2276
"2022-02-02","England",73908
"2022-02-02","Scotland",7973
"2022-02-02","Northern Ireland",4261
"2022-02-03","Northern Ireland",3662
"2022-02-03","Wales",1770
"2022-02-03","Scotland",7180
"2022-02-03","England",64032
"2022-02-04","England",52556
"2022-02-04","Scotland",5972
"2022-02-04","Northern Ireland",3075
"2022-02-04","Wales",1661
"2022-02-05","Wales",1095
"2022-02-05","Scotland",5288
"2022-02-05","England",43233
"2022-02-05","Northern Ireland",2689
"2022-02-06","Northern Ireland",3193
"2022-02-06","Wales",1147
"2022-02-06","England",50148
"2022-02-06","Scotland",6064
"2022-02-07","Scotland",7783
"2022-02-07","England",62672
"2022-02-07","Northern Ireland",4075
"2022-02-07","Wales",1953
"2022-02-08","Wales",1815
"2022-02-08","England",55437
"2022-02-08","Scotland",8572
"2022-02-08","Northern Ireland",3837
"2022-02-09","Northern Ireland",3459
"2022-02-09","Wales",1649
"2022-02-09","England",51013
"2022-02-09","Scotland",8218
"2022-02-10","Scotland",6769
"2022-02-10","England",41331
"2022-02-10","Northern Ireland",2813
"2022-02-10","Wales",1380
"2022-02-11","Wales",1071
"2022-02-11","Scotland",6107
"2022-02-11","England",34944
"2022-02-11","Northern Ireland",2437
"2022-02-12","Northern Ireland",2183
"2022-02-12","Wales",792
"2022-02-12","England",29142
"2022-02-12","Scotland",5412
"2022-02-13","Scotland",6064
"2022-02-13","England",32326
"2022-02-13","Northern Ireland",2510
"2022-02-13","Wales",855
"2022-02-14","Wales",1450
"2022-02-14","Scotland",7806
"2022-02-14","England",42490
"2022-02-14","Northern Ireland",2999
"2022-02-15","Northern Ireland",2869
"2022-02-15","Wales",1272
"2022-02-15","Scotland",8216
"2022-02-15","England",40145
"2022-02-16","Scotland",7945
"2022-02-16","England",39445
"2022-02-16","Northern Ireland",2931
"2022-02-16","Wales",1251
"2022-02-17","Wales",968
"2022-02-17","England",34168
"2022-02-17","Scotland",7248
"2022-02-17","Northern Ireland",2332
"2022-02-18","Northern Ireland",2096
"2022-02-18","Wales",278
"2022-02-18","Scotland",5944
"2022-02-18","England",24923
"2022-02-19","England",26429
"2022-02-19","Scotland",5482
"2022-02-19","Northern Ireland",1894
"2022-02-19","Wales",842
"2022-02-20","Wales",559
"2022-02-20","Scotland",6314
"2022-02-20","England",28411
"2022-02-20","Northern Ireland",2436
"2022-02-21","Northern Ireland",2865
"2022-02-21","Wales",1087
"2022-02-21","England",33033
"2022-02-21","Scotland",8146
"2022-02-22","England",28019
"2022-02-22","Scotland",7667
"2022-02-22","Northern Ireland",2679
"2022-02-22","Wales",823
"2022-02-23","Wales",858
"2022-02-23","England",26009
"2022-02-23","Scotland",7239
"2022-02-23","Northern Ireland",2371
"2022-02-24","Northern Ireland",1887
"2022-02-24","Wales",708
"2022-02-24","Scotland",6154
"2022-02-24","England",21882
"2022-02-25","Scotland",5978
"2022-02-25","England",19533
"2022-02-25","Northern Ireland",1709
"2022-02-25","Wales",617
"2022-02-26","Wales",499
"2022-02-26","England",17604
"2022-02-26","Scotland",5383
"2022-02-26","Northern Ireland",1603
"2022-02-27","Northern Ireland",2090
"2022-02-27","Wales",589
"2022-02-27","England",22165
"2022-02-27","Scotland",6516
"2022-02-28","England",31865
"2022-02-28","Scotland",9265
"2022-02-28","Northern Ireland",2520
"2022-02-28","Wales",999
"2022-03-01","Wales",983
"2022-03-01","Scotland",9450
"2022-03-01","England",31864
"2022-03-01","Northern Ireland",2498
"2022-03-02","Northern Ireland",2396
"2022-03-02","Wales",1055
"2022-03-02","Scotland",9367
"2022-03-02","England",33361
"2022-03-03","England",31533
"2022-03-03","Scotland",9019
"2022-03-03","Northern Ireland",2157
"2022-03-03","Wales",1052
"2022-03-04","Wales",832
"2022-03-04","Scotland",8105
"2022-03-04","England",30605
"2022-03-04","Northern Ireland",1866
"2022-03-05","Northern Ireland",1756
"2022-03-05","Wales",787
"2022-03-05","Scotland",7707
"2022-03-05","England",28509
"2022-03-06","England",35914
"2022-03-06","Scotland",10048
"2022-03-06","Northern Ireland",2209
"2022-03-06","Wales",855
"2022-03-07","Wales",1494
"2022-03-07","Scotland",13338
"2022-03-07","England",50982
"2022-03-07","Northern Ireland",2706
"2022-03-08","Northern Ireland",2690
"2022-03-08","Wales",1492
"2022-03-08","Scotland",13587
"2022-03-08","England",52342
"2022-03-09","England",55491
"2022-03-09","Scotland",13938
"2022-03-09","Northern Ireland",2533
"2022-03-09","Wales",1569
"2022-03-10","Wales",1501
"2022-03-10","Scotland",12499
"2022-03-10","England",54298
"2022-03-10","Northern Ireland",2212
"2022-03-11","Northern Ireland",1960
"2022-03-11","Wales",1388
"2022-03-11","England",52270
"2022-03-11","Scotland",11412
"2022-03-12","Scotland",10084
"2022-03-12","England",49161
"2022-03-12","Northern Ireland",1686
"2022-03-12","Wales",1147
"2022-03-13","Wales",1284
"2022-03-13","Scotland",12134
"2022-03-13","England",60270
"2022-03-13","Northern Ireland",2050
"2022-03-14","Northern Ireland",2566
"2022-03-14","Wales",2471
"2022-03-14","Scotland",15280
"2022-03-14","England",79517
"2022-03-15","England",74101
"2022-03-15","Scotland",14807
"2022-03-15","Northern Ireland",2404
"2022-03-15","Wales",2396
"2022-03-16","Wales",2306
"2022-03-16","Scotland",13458
"2022-03-16","England",73952
"2022-03-16","Northern Ireland",2036
"2022-03-17","Northern Ireland",1670
"2022-03-17","Wales",2075
"2022-03-17","England",67687
"2022-03-17","Scotland",11421
"2022-03-18","Scotland",9867
"2022-03-18","England",61904
"2022-03-18","Northern Ireland",1704
"2022-03-18","Wales",1810
"2022-03-19","Wales",1399
"2022-03-19","Scotland",9162
"2022-03-19","England",55211
"2022-03-19","Northern Ireland",1645
"2022-03-20","Northern Ireland",2173
"2022-03-20","Wales",1465
"2022-03-20","England",66907
"2022-03-20","Scotland",10509
"2022-03-21","Scotland",13646
"2022-03-21","England",89907
"2022-03-21","Northern Ireland",2835
"2022-03-21","Wales",2898
"2022-03-22","Wales",2502
"2022-03-22","Scotland",12344
"2022-03-22","England",81845
"2022-03-22","Northern Ireland",2404
"2022-03-23","Northern Ireland",2325
"2022-03-23","Wales",2489
"2022-03-23","England",77600
"2022-03-23","Scotland",11771
"2022-03-24","Scotland",10388
"2022-03-24","England",68604
"2022-03-24","Northern Ireland",1850
"2022-03-24","Wales",2063
"2022-03-25","Wales",1923
"2022-03-25","Scotland",8819
"2022-03-25","England",60256
"2022-03-25","Northern Ireland",1432
"2022-03-26","Northern Ireland",1174
"2022-03-26","Wales",1288
"2022-03-26","Scotland",7218
"2022-03-26","England",51776
"2022-03-27","England",58000
"2022-03-27","Scotland",7825
"2022-03-27","Northern Ireland",1338
"2022-03-27","Wales",1173
"2022-03-28","Wales",1957
"2022-03-28","Scotland",10261
"2022-03-28","England",78909
"2022-03-28","Northern Ireland",1730
"2022-03-29","Northern Ireland",1462
"2022-03-29","Wales",1473
"2022-03-29","England",67441
"2022-03-29","Scotland",9750
"2022-03-30","Scotland",8144
"2022-03-30","England",62750
"2022-03-30","Northern Ireland",1369
"2022-03-30","Wales",1380
"2022-03-31","Wales",1025
"2022-03-31","Scotland",6772
"2022-03-31","England",45879
"2022-03-31","Northern Ireland",1115
"2022-04-01","Northern Ireland",985
"2022-04-01","Wales",524
"2022-04-01","England",40342
"2022-04-01","Scotland",5611
"2022-04-02","England",31609
"2022-04-02","Scotland",4856
"2022-04-02","Northern Ireland",809
"2022-04-02","Wales",318
"2022-04-03","Wales",256
"2022-04-03","Scotland",5320
"2022-04-03","England",35606
"2022-04-03","Northern Ireland",997
"2022-04-04","Northern Ireland",1321
"2022-04-04","Wales",473
"2022-04-04","England",45140
"2022-04-04","Scotland",6793
"2022-04-05","Scotland",7014
"2022-04-05","England",40393
"2022-04-05","Northern Ireland",1231
"2022-04-05","Wales",463
"2022-04-06","Wales",367
"2022-04-06","England",36891
"2022-04-06","Scotland",6421
"2022-04-06","Northern Ireland",1071
"2022-04-07","Northern Ireland",949
"2022-04-07","Wales",341
"2022-04-07","Scotland",5674
"2022-04-07","England",31745
"2022-04-08","Scotland",4605
"2022-04-08","England",27391
"2022-04-08","Northern Ireland",678
"2022-04-08","Wales",314
"2022-04-09","Wales",196
"2022-04-09","England",23013
"2022-04-09","Scotland",4088
"2022-04-09","Northern Ireland",588
"2022-04-10","Northern Ireland",715
"2022-04-10","Wales",207
"2022-04-10","England",25641
"2022-04-10","Scotland",4389
"2022-04-11","Scotland",5546
"2022-04-11","England",30597
"2022-04-11","Northern Ireland",909
"2022-04-11","Wales",319
"2022-04-12","Wales",277
"2022-04-12","Scotland",5304
"2022-04-12","England",27382
"2022-04-12","Northern Ireland",808
"2022-04-13","Northern Ireland",784
"2022-04-13","Wales",254
"2022-04-13","Scotland",5140
"2022-04-13","England",25507
"2022-04-14","Scotland",4320
"2022-04-14","England",21433
"2022-04-14","Northern Ireland",652
"2022-04-14","Wales",233
"2022-04-15","Wales",150
"2022-04-15","England",17306
"2022-04-15","Scotland",3631
"2022-04-15","Northern Ireland",528
"2022-04-16","Northern Ireland",470
"2022-04-16","Wales",140
"2022-04-16","Scotland",3223
"2022-04-16","England",16091
"2022-04-17","Scotland",3302
"2022-04-17","England",16262
"2022-04-17","Northern Ireland",413
"2022-04-17","Wales",167
"2022-04-18","Wales",184
"2022-04-18","England",20566
"2022-04-18","Scotland",3882
"2022-04-18","Northern Ireland",591
"2022-04-19","Northern Ireland",719
"2022-04-19","Wales",214
"2022-04-19","Scotland",4244
"2022-04-19","England",20595
"2022-04-20","Scotland",3639
"2022-04-20","England",16973
"2022-04-20","Northern Ireland",682
"2022-04-20","Wales",163
"2022-04-21","Wales",136
"2022-04-21","Scotland",3186
"2022-04-21","England",14520
"2022-04-21","Northern Ireland",622
"2022-04-22","Northern Ireland",475
"2022-04-22","Wales",154
"2022-04-22","England",12526
"2022-04-22","Scotland",2548
"2022-04-23","Scotland",2140
"2022-04-23","England",10573
"2022-04-23","Northern Ireland",385
"2022-04-23","Wales",112
"2022-04-24","Wales",109
"2022-04-24","England",11867
"2022-04-24","Scotland",2302
"2022-04-24","Northern Ireland",437
"2022-04-25","Northern Ireland",454
"2022-04-25","Wales",148
"2022-04-25","Scotland",3103
"2022-04-25","England",13403
"2022-04-26","England",11293
"2022-04-26","Scotland",2746
"2022-04-26","Northern Ireland",371
"2022-04-26","Wales",150
"2022-04-27","Wales",115
"2022-04-27","England",10120
"2022-04-27","Scotland",2460
"2022-04-27","Northern Ireland",360
"2022-04-28","Northern Ireland",297
"2022-04-28","Wales",138
"2022-04-28","Scotland",2117
"2022-04-28","England",9056
"2022-04-29","Scotland",1647
"2022-04-29","England",7992
"2022-04-29","Northern Ireland",281
"2022-04-29","Wales",92
"2022-04-30","Wales",73
"2022-04-30","Scotland",1215
"2022-04-30","England",6863
"2022-04-30","Northern Ireland",203
"2022-05-01","Northern Ireland",243
"2022-05-01","Wales",76
"2022-05-01","Scotland",997
"2022-05-01","England",7718
"2022-05-02","Scotland",1176
"2022-05-02","England",10343
"2022-05-02","Northern Ireland",308
"2022-05-02","Wales",80
"2022-05-03","Wales",154
"2022-05-03","England",11155
"2022-05-03","Scotland",1636
"2022-05-03","Northern Ireland",373
"2022-05-04","Northern Ireland",344
"2022-05-04","Wales",123
"2022-05-04","Scotland",1422
"2022-05-04","England",9783
"2022-05-05","England",8592
"2022-05-05","Scotland",1210
"2022-05-05","Northern Ireland",306
"2022-05-05","Wales",113
"2022-05-06","Wales",128
"2022-05-06","England",7518
"2022-05-06","Scotland",1047
"2022-05-06","Northern Ireland",261
"2022-05-07","Northern Ireland",253
"2022-05-07","Wales",69
"2022-05-07","England",6354
"2022-05-07","Scotland",841
"2022-05-08","England",7664
"2022-05-08","Scotland",1018
"2022-05-08","Northern Ireland",321
"2022-05-08","Wales",59
"2022-05-09","Wales",99
"2022-05-09","Scotland",1355
"2022-05-09","England",8876
"2022-05-09","Northern Ireland",372
"2022-05-10","Northern Ireland",333
"2022-05-10","Wales",90
"2022-05-10","England",8154
"2022-05-10","Scotland",1171
"2022-05-11","Scotland",1093
"2022-05-11","England",7265
"2022-05-11","Northern Ireland",289
"2022-05-11","Wales",78
"2022-05-12","Wales",62
"2022-05-12","Scotland",990
"2022-05-12","England",6376
"2022-05-12","Northern Ireland",214
"2022-05-13","Northern Ireland",213
"2022-05-13","Wales",67
"2022-05-13","Scotland",868
"2022-05-13","England",5794
"2022-05-14","Scotland",740
"2022-05-14","England",5139
"2022-05-14","Northern Ireland",195
"2022-05-14","Wales",46
"2022-05-15","Wales",40
"2022-05-15","England",6730
"2022-05-15","Scotland",922
"2022-05-15","Northern Ireland",281
"2022-05-16","Northern Ireland",356
"2022-05-16","Wales",67
"2022-05-16","Scotland",1111
"2022-05-16","England",7883
"2022-05-17","Scotland",1062
"2022-05-17","England",6833
"2022-05-17","Northern Ireland",318
"2022-05-17","Wales",73
"2022-05-18","Wales",68
"2022-05-18","Scotland",912
"2022-05-18","England",6392
"2022-05-18","Northern Ireland",266
"2022-05-19","Northern Ireland",190
"2022-05-19","Wales",51
"2022-05-19","England",5785
"2022-05-19","Scotland",794
"2022-05-20","Scotland",745
"2022-05-20","England",5049
"2022-05-20","Wales",27
"2022-05-21","Wales",29
"2022-05-21","England",4243
"2022-05-21","Scotland",747
"2022-05-22","England",5151
"2022-05-22","Scotland",816
"2022-05-22","Wales",30
"2022-05-23","Wales",52
"2022-05-23","Scotland",1013
"2022-05-23","England",6248
"2022-05-24","Scotland",1032
"2022-05-24","England",5593
"2022-05-24","Wales",54
"2022-05-25","Wales",55
"2022-05-25","Scotland",1049
"2022-05-25","England",5189
"2022-05-26","Scotland",899
"2022-05-26","England",4819
"2022-05-26","Wales",35
"2022-05-27","Wales",45
"2022-05-27","England",4494
"2022-05-27","Scotland",870
"2022-05-28","England",4153
"2022-05-28","Scotland",808
"2022-05-28","Wales",27
"2022-05-29","Wales",34
"2022-05-29","England",4687
"2022-05-29","Scotland",959
"2022-05-30","Scotland",1154
"2022-05-30","England",5928
"2022-05-30","Wales",33
"2022-05-31","Wales",30
"2022-05-31","England",5734
"2022-05-31","Scotland",1329
"2022-06-01","England",5711
"2022-06-01","Scotland",1246
"2022-06-01","Wales",54
"2022-06-02","Wales",27
"2022-06-02","Scotland",1101
"2022-06-02","England",5081
"2022-06-03","Scotland",1003
"2022-06-03","England",5581
"2022-06-03","Wales",51
"2022-06-04","Wales",35
"2022-06-04","England",6278
"2022-06-04","Scotland",1179
"2022-06-05","Scotland",1428
"2022-06-05","England",8350
"2022-06-05","Wales",37
"2022-06-06","Wales",74
"2022-06-06","England",9798
"2022-06-06","Scotland",1875
"2022-06-07","Scotland",1857
"2022-06-07","England",9484
"2022-06-07","Wales",70
"2022-06-08","Wales",66
"2022-06-08","Scotland",1766
"2022-06-08","England",9952
"2022-06-09","Scotland",1681
"2022-06-09","England",9589
"2022-06-09","Wales",49
"2022-06-10","Wales",61
"2022-06-10","England",9153
"2022-06-10","Scotland",1570
"2022-06-11","Scotland",1553
"2022-06-11","England",8468
"2022-06-11","Wales",56
"2022-06-12","Wales",56
"2022-06-12","Scotland",1919
"2022-06-12","England",10718
"2022-06-13","England",12954
"2022-06-13","Scotland",2213
"2022-06-13","Wales",105
"2022-06-14","Wales",92
"2022-06-14","England",12660
"2022-06-14","Scotland",2389
"2022-06-15","Scotland",2357
"2022-06-15","England",12387
"2022-06-15","Wales",93
"2022-06-16","Wales",93
"2022-06-16","England",11915
"2022-06-16","Scotland",2217
"2022-06-17","Scotland",2162
"2022-06-17","England",11640
"2022-06-17","Wales",117
"2022-06-18","Wales",84
"2022-06-18","England",11634
"2022-06-18","Scotland",1905
"2022-06-19","England",14524
"2022-06-19","Scotland",2394
"2022-06-19","Wales",79
"2022-06-20","Wales",173
"2022-06-20","England",16918
"2022-06-20","Scotland",2851
"2022-06-21","Scotland",3188
"2022-06-21","England",17531
"2022-06-21","Wales",177
"2022-06-22","Wales",164
"2022-06-22","England",17764
"2022-06-22","Scotland",2945
"2022-06-23","Scotland",2725
"2022-06-23","England",16698
"2022-06-23","Wales",167
"2022-06-24","Wales",178
"2022-06-24","Scotland",2545
"2022-06-24","England",15626
"2022-06-25","Scotland",2214
"2022-06-25","England",14478
"2022-06-25","Wales",108
"2022-06-26","Wales",135
"2022-06-26","Scotland",2604
"2022-06-26","England",18039
"2022-06-27","England",21896
"2022-06-27","Scotland",2981
"2022-06-27","Wales",227
"2022-06-28","Wales",207
"2022-06-28","England",21869
"2022-06-28","Scotland",2965
"2022-06-29","England",21720
"2022-06-29","Scotland",2664
"2022-06-29","Wales",217
"2022-06-30","Wales",210
"2022-06-30","England",21513
"2022-06-30","Scotland",2517
"2022-07-01","England",21067
"2022-07-01","Scotland",2402
"2022-07-01","Wales",181
"2022-07-02","Wales",130
"2022-07-02","Scotland",2245
"2022-07-02","England",19586
"2022-07-03","Scotland",2491
"2022-07-03","England",25172
"2022-07-03","Wales",117
"2022-07-04","Wales",295
"2022-07-04","England",30388
"2022-07-04","Scotland",3021
"2022-07-05","England",28118
"2022-07-05","Scotland",2995
"2022-07-05","Wales",302
"2022-07-06","Wales",217
"2022-07-06","England",26741
"2022-07-06","Scotland",2740
"2022-07-07","England",24049
"2022-07-07","Scotland",2199
"2022-07-07","Wales",206
"2022-07-08","Wales",229
"2022-07-08","Scotland",2209
"2022-07-08","England",22173
"2022-07-09","England",19354
"2022-07-09","Scotland",1724
"2022-07-09","Wales",168
"2022-07-10","Wales",142
"2022-07-10","England",23046
"2022-07-10","Scotland",1908
"2022-07-11","Scotland",2349
"2022-07-11","England",27198
"2022-07-11","Wales",279
"2022-07-12","Wales",196
"2022-07-12","Scotland",2373
"2022-07-12","England",24377
"2022-07-13","England",21639
"2022-07-13","Scotland",2037
"2022-07-13","Wales",180
"2022-07-14","Wales",119
"2022-07-14","Scotland",1641
"2022-07-14","England",19340
"2022-07-15","England",16626
"2022-07-15","Scotland",1588
"2022-07-15","Wales",145
"2022-07-16","Wales",78
"2022-07-16","England",13677
"2022-07-16","Scotland",1262
"2022-07-17","England",15702
"2022-07-17","Scotland",1441
"2022-07-17","Wales",93
"2022-07-18","Wales",148
"2022-07-18","England",16919
"2022-07-18","Scotland",1651
"2022-07-19","England",14866
"2022-07-19","Scotland",1672
"2022-07-19","Wales",132
"2022-07-20","Wales",137
"2022-07-20","England",14533
"2022-07-20","Scotland",1499
"2022-07-21","England",12791
"2022-07-21","Scotland",1258
"2022-07-21","Wales",109
"2022-07-22","Wales",107
"2022-07-22","Scotland",1094
"2022-07-22","England",11177
"2022-07-23","England",8909
"2022-07-23","Scotland",956
"2022-07-23","Wales",69
"2022-07-24","Wales",72
"2022-07-24","Scotland",987
"2022-07-24","England",10216
"2022-07-25","England",11929
"2022-07-25","Scotland",1243
"2022-07-25","Wales",127
"2022-07-26","Wales",90
"2022-07-26","Scotland",1153
"2022-07-26","England",10482
"2022-07-27","Scotland",1036
"2022-07-27","England",9435
"2022-07-27","Wales",73
"2022-07-28","Wales",79
"2022-07-28","Scotland",911
"2022-07-28","England",8339
"2022-07-29","England",7585
"2022-07-29","Scotland",841
"2022-07-29","Wales",82
"2022-07-30","Wales",68
"2022-07-30","Scotland",645
"2022-07-30","England",6612
"2022-07-31","Scotland",708
"2022-07-31","England",7672
"2022-07-31","Wales",46
"2022-08-01","Wales",106
"2022-08-01","Scotland",915
"2022-08-01","England",8814
"2022-08-02","Scotland",912
"2022-08-02","England",8165
"2022-08-02","Wales",93
"2022-08-03","Wales",61
"2022-08-03","England",7419
"2022-08-03","Scotland",873
"2022-08-04","England",6524
"2022-08-04","Scotland",700
"2022-08-04","Wales",72
"2022-08-05","Wales",63
"2022-08-05","Scotland",626
"2022-08-05","England",5859
"2022-08-06","Scotland",508
"2022-08-06","England",4852
"2022-08-06","Wales",60
"2022-08-07","Wales",48
"2022-08-07","England",5897
"2022-08-07","Scotland",602
"2022-08-08","Scotland",755
"2022-08-08","England",7226
"2022-08-08","Wales",87
"2022-08-09","Wales",70
"2022-08-09","Scotland",777
"2022-08-09","England",6462
"2022-08-10","England",6003
"2022-08-10","Scotland",670
"2022-08-10","Wales",75
"2022-08-11","Wales",81
"2022-08-11","England",5446
"2022-08-11","Scotland",666
"2022-08-12","England",4781
"2022-08-12","Scotland",485
"2022-08-12","Wales",73
"2022-08-13","Wales",55
"2022-08-13","Scotland",462
"2022-08-13","England",3978
"2022-08-14","England",4781
"2022-08-14","Scotland",539
"2022-08-14","Wales",43
"2022-08-15","Wales",97
"2022-08-15","England",5606
"2022-08-15","Scotland",721
"2022-08-16","Scotland",621
"2022-08-16","England",4845
"2022-08-16","Wales",93
"2022-08-17","Wales",42
"2022-08-17","Scotland",569
"2022-08-17","England",4421
"2022-08-18","England",3989
"2022-08-18","Scotland",532
"2022-08-18","Wales",43
"2022-08-19","Wales",56
"2022-08-19","England",3492
"2022-08-19","Scotland",464
"2022-08-20","Scotland",414
"2022-08-20","England",3059
"2022-08-20","Wales",29
"2022-08-21","Wales",45
"2022-08-21","Scotland",493
"2022-08-21","England",3547
"2022-08-22","England",4575
"2022-08-22","Scotland",591
"2022-08-22","Wales",58
"2022-08-23","Wales",52
"2022-08-23","England",4076
"2022-08-23","Scotland",650
"2022-08-24","Scotland",591
"2022-08-24","England",3913
"2022-08-24","Wales",50
"2022-08-25","Wales",42
"2022-08-25","Scotland",488
"2022-08-25","England",3266
"2022-08-26","Scotland",423
"2022-08-26","England",2997
"2022-08-26","Wales",31
"2022-08-27","Wales",34
"2022-08-27","England",2606
"2022-08-27","Scotland",472
